Time	Node	Type	Packets	
15	244	CacheMisses	61
15	245	CacheHits	4
15	245	CacheMisses	63
15	246	CacheHits	6
15	246	CacheMisses	66
15	247	CacheHits	15
15	247	CacheMisses	73
15	248	CacheHits	12
15	248	CacheMisses	69
15	249	CacheHits	17
15	249	CacheMisses	69
15	250	CacheHits	32
15	250	CacheMisses	84
15	251	CacheHits	133
15	251	CacheMisses	82
15	252	CacheHits	16
15	252	CacheMisses	14
15	253	CacheHits	2
15	253	CacheMisses	7
15	254	CacheHits	20
15	254	CacheMisses	8
15	255	CacheHits	15
15	255	CacheMisses	8
16	240	CacheHits	12
16	240	CacheMisses	98
16	241	CacheHits	25
16	241	CacheMisses	96
16	242	CacheHits	14
16	242	CacheMisses	90
16	243	CacheHits	43
16	243	CacheMisses	90
16	244	CacheHits	9
16	244	CacheMisses	53
16	245	CacheHits	20
16	245	CacheMisses	62
16	246	CacheHits	2
16	246	CacheMisses	32
16	247	CacheHits	15
16	247	CacheMisses	32
16	248	CacheHits	6
16	248	CacheMisses	27
16	249	CacheHits	5
16	249	CacheMisses	25
16	250	CacheHits	10
16	250	CacheMisses	28
16	251	CacheHits	34
16	251	CacheMisses	22
16	252	CacheHits	27
16	252	CacheMisses	14
16	253	CacheHits	3
16	253	CacheMisses	4
16	254	CacheHits	6
16	254	CacheMisses	3
16	255	CacheHits	7
16	255	CacheMisses	8
17	240	CacheHits	8
17	240	CacheMisses	97
17	241	CacheHits	12
17	241	CacheMisses	90
17	242	CacheHits	31
17	242	CacheMisses	82
17	243	CacheHits	24
17	243	CacheMisses	77
17	244	CacheHits	6
17	244	CacheMisses	73
17	245	CacheHits	38
17	245	CacheMisses	77
17	246	CacheHits	11
17	246	CacheMisses	46
17	247	CacheHits	10
17	247	CacheMisses	50
17	248	CacheHits	28
17	248	CacheMisses	52
17	249	CacheHits	4
17	249	CacheMisses	27
17	250	CacheHits	7
17	250	CacheMisses	30
17	251	CacheHits	13
17	251	CacheMisses	29
17	252	CacheHits	47
17	252	CacheMisses	39
17	253	CacheHits	9
17	253	CacheMisses	27
17	254	CacheHits	24
17	254	CacheMisses	30
17	255	CacheHits	11
17	255	CacheMisses	18
18	240	CacheHits	20
18	240	CacheMisses	100
18	241	CacheHits	12
18	241	CacheMisses	86
18	242	CacheHits	9
18	242	CacheMisses	80
