Node: 216,ap,0,0,0,0,0,3,15,8,0,7,67,3,0,0,24,3,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,19,15,0,0,0,8,10,0,10,12,1,6,6,5,7,0,0,0,0,0,0,0,0,0,0,0,2,9,6,0,0,0,30,25,0,0,9,41,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9,8,10,15,14,6,5,7,3,114,78,1,2,0,0,0,0,0,0,13,14,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,18,23,19,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,34,4,7,10,24,54,21,11,0,0,0,0,0
Node: 217,ap,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,6,8,5,4,4,17,25,167,23,0,0,0,0,30,33,5,0,0,0,0,0,0,0,1,2,0,9,1,6,4,0,0,0,85,47,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,72,157,18,2,1,9,0,3,8,1,0,3,0,0,0,0,2,9,3,0,0,1,4,0,8,9,1,0,1,0,1,0,0,0,0,0,0,0,5,8,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,27,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,4,1,3,7,9,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0
Node: 214,ap,1,0,0,1,1,1,0,0,0,0,0,0,0,0,2,4,7,9,5,2,4,36,219,28,0,0,0,0,0,0,0,0,0,7,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,0,0,12,9,7,0,0,0,0,0,7,5,9,10,5,0,0,0,0,0,0,6,7,9,8,8,8,10,9,6,9,2,0,0,0,0,0,0,3,9,5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,10,3,0,12,19,7,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Node: 215,ap,0,0,0,0,0,1,0,0,0,9,18,0,0,0,0,0,0,41,139,2,10,49,0,1,10,2,38,6,0,2,2,2,1,12,7,17,0,0,17,7,0,0,4,10,1,6,9,9,4,8,10,14,22,2,1,3,5,1,12,15,0,0,0,0,0,37,4,4,8,2,0,0,2,0,0,0,0,0,3,3,2,0,2,2,0,0,0,1,0,2,0,0,1,10,9,9,2,0,0,0,0,0,4,2,2,0,2,0,7,9,5,17,2,0,0,9,10,1,0,0,0,1,0,0,0,10,1,3,9,11,13,60,82,9,0,1,0,0,13,10,4,0,0,2,0,5,3,9,8,0,0,0,0,0,0,0,0,1,1,0,10,7,8,10,9,1,0,0,0,1,0,0,0,0,2,7,0,0,0,5,4,1,0,0,23,99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,14,3,0,0,0,0,0,2,5,1,0,0,0,1,1,1,0,1,0,0,0
Node: 199,ap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0,4,9,2,102,32,0,0,3,7,9,9,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,3,3,37,15,0,0,0,0,0,0,0,5,9,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,19,9,0,0,6,4,0,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,91,13,0,0,0,0,7,13,0,0,0,0,0,0,4,9,8,1,0,0,0,0,11,0,0,0,0,0,0
Node: 198,ap,1,6,3,1,0,0,0,0,2,0,0,1,6,0,0,0,0,3,9,15,8,6,0,2,8,7,7,16,19,16,9,5,0,0,0,0,0,0,0,0,0,0,3,8,7,9,0,0,0,0,2,20,9,10,22,0,0,0,0,0,0,120,46,0,0,4,0,0,0,0,0,0,0,14,16,6,0,0,1,0,0,23,28,0,0,0,3,4,0,0,0,32,58,26,21,17,16,10,8,5,0,0,0,0,0,0,0,90,23,0,0,2,8,8,8,9,9,7,10,10,7,6,0,0,0,8,6,6,0,0,0,0,0,1,9,8,4,0,0,0,0,0,0,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,8,6,14,4,9,6,3,0,24,96,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0
Node: 210,ap,0,0,0,0,0,0,24,56,0,0,0,0,1,3,0,0,0,0,2,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,5,0,1,0,1,9,4,16,0,0,0,4,10,1,0,0,0,0,0,0,0,0,12,7,7,11,13,26,16,19,11,9,9,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,7,2,6,7,0,0,0,0,0,0,1,0,5,1,7,0,0,0,0,4,3,0,8,15,6,0,0,1,3,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,33,113,0,2,21,0,0,0,0,0,0,0,2,8,1,0,14,13,9,8,5,0,0,0,0,0,1,0,0,0,3,8,10,6,0,0,0,1,0,1,1,0,5,2,36,0,4,1,0,0,0,4,27,31,0,0,0,0,7,9,6,0,0
Node: 211,ap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,3,7,1,0,14,0,0,0,0,0,0,0,0,0,0,1,12,10,10,0,0,0,0,0,9,13,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,39,19,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,10,10,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,3,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Node: 195,ap,0,0,0,0,0,0,3,2,0,3,0,0,0,0,0,2,0,3,3,0,0,0,0,1,5,15,14,16,66,0,0,22,85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,10,10,0,14,6,3,0,0,1,0,0,0,0,0,2,4,0,0,13,22,0,1,0,1,0,0,0,17,28,8,1,0,3,53,44,0,1,0,1,9,0,0,0,0,0,0,0,141,1,8,20,17,17,23,0,0,11,3,0,1,4,0,0,0,1,2,0,0,0,0,1,1,1,0,0,27,46,22,0,0,3,16,1,0,0,0,2,0,0,6,23,15,19,6,12,3,2,0,0,5,15,14,0,2,50,34,1,0,0,0,0,3,6,0,0,0,3,0,2,4,10,9,8,0,134,110,11,0,0,0,0,3,9,2,1,18,14,0,2,1,0,2,7,0,0,0,0,70,9,0,0,0,1,0,1,0,0,0,0,9,3,0,0,2,15,7,10
Node: 194,ap,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,7,6,5,8,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0,0,3,5,3,0,0,0,4,8,9,10,8,9,8,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,9,14,12,16,13,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,4,8,6,0,0,0,0,0,4,9,8,8,8,9,7,8,8,1,0,0,0,0,8,5,8,8,9,7,5,0
