Node: 216,ap,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,10,0,48,172,6,2,17,18,15,17,11,37,42,7,7,7,7,7,7,2,0,0,0,0,5,16,32,60,13,9,3,0,0,8,8,17,8,8,97,10,65,92,28,10,20,15,0,0,79,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,8,10,9,0,0,0,0,0,0,40,40,0,0,0,0,0,9,21,0,7,20,10,3,0,0,1,10,6,18,2,0,4,39,24,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,28,0,0,0,0,0,0,0,0,0,250,67,0,0,0,0,7,14,20,13,7,4,0,2,18,0,7,3,0,0,0,33,40,0
Node: 217,ap,0,0,14,0,14,15,0,0,0,0,0,0,0,0,4,2,0,1,7,7,0,0,0,4,0,0,0,0,0,0,8,7,0,0,0,9,13,7,6,19,13,5,5,6,13,9,10,13,6,6,6,6,0,0,28,18,7,0,0,0,29,30,30,15,0,0,0,0,0,0,0,0,0,15,20,0,0,0,2,13,5,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,15,35,16,2,0,0,0,4,9,10,1,0,0,6,10,7,0,0,0,0,0,0,0,7,9,10,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,228,13,1,0,0,0,18,30,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,2,20,0,12,14,2,0,4,9,0,0,0,0,0
Node: 214,ap,1,0,3,1,0,2,1,1,0,0,0,0,0,0,0,0,3,6,7,9,5,5,0,0,0,0,0,0,0,0,0,0,6,7,8,8,8,5,1,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,10,8,3,0,0,0,0,0,0,0,0,5,8,8,8,10,9,3,2,7,0,1,8,0,9,6,9,8,9,10,10,6,0,0,0,0,0,0,5,10,11,23,19,0,0,0,0,6,4,0,0,0,0,7,7,12,1102,157,15,0,19,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,0,0,0,0,0,6,4,0,0,0,0,0,0,9,10,4,0,0,0,0,0,0,0,0,0,0,12,22,4,14,6,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Node: 215,ap,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,6,8,7,2,7,5,6,5,5,22,13,0,0,5,2,7,14,17,10,1,0,0,0,1,8,17,22,0,0,0,0,0,0,5,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,58,28,11,7,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,4,10,51,43,32,25,0,0,3,10,10,1,0,0,6,10,10,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,30,34,6,0,0,0,0,7,3,0,0,14,32,13,7,10,5,0,0,15,47,0,0,0,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,38,22,6,0,0,30,69,10,18,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
Node: 199,ap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,6,2,0,0,0,0,0,0,0,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,7,9,7,8,3,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,41,315,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,30,0,0,0,0,0,0,0,0,0,14,40,10,10,4,0,0,0,0,0,0,0,0,0,0,0,0,7,10,6,0,0,0,0,0,1,10,10,0,0,0,0,0,0,0,0,0,0,51,292,28,0,36,36,10,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Node: 198,ap,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,5,6,14,12,17,14,0,0,6,12,9,10,9,10,44,105,0,0,0,9,16,9,10,0,1,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,10,6,0,1,10,28,55,0,0,0,0,4,6,2,7,0,0,0,4,24,21,20,16,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,4,6,0,12,20,16,10,10,10,5,0,0,0,0,0,0,0,20,6,0,5,10,10,10,4,0,0,0,0,0,0,9,10,10,7,0,0,0,0,0,0,0,0,0,0,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,10,10,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,0,0,0
Node: 210,ap,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,5,6,15,11,9,4,0,0,0,0,0,0,0,0,0,0,7,10,2,7,3,0,0,0,0,4,4,0,2,8,12,15,9,10,18,19,13,10,10,10,10,10,19,19,9,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,4,0,0,0,0,3,10,8,0,4,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,0,0,0,0,0,0,0,0,0,0,6,4,0,8,12,16,8,3,0,0,0,0,332,284,0,8,13,0,0,0,0,5,10,10,9,0,0,0,0,0,0,0,0,0,0,0,4,10,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,6,0
Node: 211,ap,0,0,0,0,0,0,0,0,0,0,1,21,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,2,9,11,0,6,438,258,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,224,0,0,0,8,65,10,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,9,10,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,262,1,0,0,0,0,0,8,10,0,0,0,149,26,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,6,4,0,0,0,10,0,0,45,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,16,0,10,10,33,105,0,0,0,0,0
Node: 195,ap,0,0,0,0,0,0,0,0,0,3,2,0,0,108,30,4,0,0,0,25,38,0,0,0,0,0,0,0,0,0,7,10,5,0,0,0,0,0,0,0,7,9,10,10,3,0,0,0,18,22,0,0,0,8,10,10,6,0,0,0,0,0,0,0,0,0,0,6,10,9,16,11,0,0,16,41,20,0,0,0,0,0,0,0,0,0,0,0,0,0,5,62,40,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,7,3,0,0,0,0,0,0,0,26,180,3,0,0,0,0,0,0,0,0,0,72,112,9,6,2,0,0,0,22,58,0,0,0,0,0,0,0,0,4,51,66,6,0,0,0,8,4,9,2,0,8,3,0,0,9,10,1,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,14,45,158,31,9,0,18,12,0,0,0,0,0,0,0,10,10,5,2,28,9,10,3,0,0,0,0,0,10,0,12,14,8,0,16,4,0,0,0,0,0,0,0,0,0,33
Node: 194,ap,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,3,7,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,9,15,16,16,20,11,8,10,2,3,6,0,6,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,4,0,0,6,7,4,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,10,0,8,13,17,9,8,10,10,9,10,10,3,0,0,0,0,0,0,1,10,19,4,0,7,20,7,2,10,9,8,0,0
