Time	Node	Type	Packets	
1	127	CacheHits	0
1	127	CacheMisses	2
1	128	CacheHits	0
1	128	CacheMisses	2
1	129	CacheHits	0
1	129	CacheMisses	2
1	130	CacheHits	0
1	130	CacheMisses	1
1	131	CacheHits	0
1	131	CacheMisses	2
1	132	CacheHits	0
1	132	CacheMisses	2
1	133	CacheHits	0
1	133	CacheMisses	2
1	134	CacheHits	0
1	134	CacheMisses	2
1	135	CacheHits	0
1	135	CacheMisses	1
1	136	CacheHits	0
1	136	CacheMisses	2
1	137	CacheHits	0
1	137	CacheMisses	2
1	138	CacheHits	0
1	138	CacheMisses	2
1	139	CacheHits	0
1	139	CacheMisses	1
1	140	CacheHits	0
1	140	CacheMisses	1
1	141	CacheHits	0
1	141	CacheMisses	2
1	142	CacheHits	0
1	142	CacheMisses	2
1	143	CacheHits	0
1	143	CacheMisses	2
1	144	CacheHits	0
1	144	CacheMisses	1
1	145	CacheHits	0
1	145	CacheMisses	2
1	146	CacheHits	0
1	146	CacheMisses	2
1	147	CacheHits	0
1	147	CacheMisses	2
1	148	CacheHits	0
1	148	CacheMisses	2
1	149	CacheHits	0
1	149	CacheMisses	2
1	150	CacheHits	0
1	150	CacheMisses	2
1	151	CacheHits	0
1	151	CacheMisses	2
1	152	CacheHits	0
1	152	CacheMisses	2
1	153	CacheHits	0
1	153	CacheMisses	2
1	154	CacheHits	0
1	154	CacheMisses	2
1	155	CacheHits	0
1	155	CacheMisses	3
1	156	CacheHits	0
1	156	CacheMisses	2
1	157	CacheHits	0
1	157	CacheMisses	2
1	158	CacheHits	0
1	158	CacheMisses	2
1	159	CacheHits	0
1	159	CacheMisses	2
1	160	CacheHits	0
1	160	CacheMisses	0
1	161	CacheHits	0
1	161	CacheMisses	0
1	162	CacheHits	0
1	162	CacheMisses	0
1	163	CacheHits	0
1	163	CacheMisses	0
1	164	CacheHits	0
1	164	CacheMisses	0
1	165	CacheHits	0
1	165	CacheMisses	0
1	166	CacheHits	0
1	166	CacheMisses	0
1	167	CacheHits	0
1	167	CacheMisses	1
1	168	CacheHits	0
1	168	CacheMisses	0
1	169	CacheHits	0
1	169	CacheMisses	0
1	170	CacheHits	0
1	170	CacheMisses	0
1	171	CacheHits	0
1	171	CacheMisses	0
1	172	CacheHits	0
1	172	CacheMisses	0
1	173	CacheHits	0
1	173	CacheMisses	0
1	174	CacheHits	0
1	174	CacheMisses	0
1	175	CacheHits	0
